date,open,high,low,close,daily_trading_volume,RSI_14,BollW,precent_B,BIAS,ROC_1,golden_cross,death_cross,return
2017-12-28,0.021807891752736067,0.021413679942415328,0.022435226898812596,0.02284375865964792,0.03995065242089263,0.20884138511951833,0.1989327645234724,0.21476010179380547,0.14372515906819425,0.10380070715771655,0.0,0.0,0.0119368502117828
2017-12-29,0.022547507277851823,0.021511428638228847,0.022513171952373796,0.022172215917698454,0.030808495915815484,0.17738240762616964,0.20854971410134612,0.1615666314940103,0.11835582493588137,0.09731131983483694,0.0,0.0,-0.0127140410958905
2018-01-02,0.02184970481729068,0.02245658142217637,0.022682264478991902,0.02370975485549521,0.04055924784617239,0.21763962649847457,0.20770725411819532,0.2241325802246912,0.14557104270388693,0.14125666438515475,0.0,0.0,0.0294844556215584
2018-01-03,0.02335197060967203,0.022977161626597988,0.023452574878029958,0.023160310793900185,0.04342953873914611,0.22992018407995962,0.21565720841026012,0.2508844888585438,0.1540928219681779,0.12328393122739795,0.0,0.0,-0.0102345954597145
2018-01-04,0.021994923843887546,0.02186635838104282,0.021781961026457644,0.0227199013563254,0.1354082048703572,0.5494329679811811,0.27173026940794787,0.7340947178946061,0.4078973050317918,0.3073382080634245,0.0,0.0,-0.0082884160756501
2018-01-05,0.022620867924046443,0.021648973240734896,0.022851610898292622,0.02304801015579641,0.044610522133960634,0.23509229678784593,0.2766939719299504,0.2608155918316678,0.1562075262668174,0.031754079966438475,0.0,0.0,0.0062265491282355
2018-01-08,0.022517461962004198,0.02492890212544963,0.023443942526821228,0.026369295246919458,0.13393531016712523,0.470400312278503,0.3138213626342111,0.6756253491403388,0.3992799876703843,0.29904707635898603,0.0,0.0,0.0626382946463684
2018-01-09,0.025715535456352048,0.02522413800822482,0.025459088748695,0.025913811898189795,0.08793893726528156,0.33898910106934843,0.2852841958092097,0.44497548258953507,0.2629137258133262,0.07349274743979957,1.0,0.0,-0.0080838977496176
2018-01-10,0.02522154038829064,0.024925668708030865,0.025898323089609904,0.02609972346909986,0.03984178137607705,0.21652764794707702,0.29410421409238385,0.22282912295946866,0.13208484111521707,0.05418456083907637,0.0,0.0,0.003326440708442
2018-01-11,0.02572880547085141,0.026220528022038978,0.026450031888920943,0.026627310359520318,0.07944184136163092,0.3176611983687556,0.27434010288766597,0.4329960896282043,0.23841655322087946,0.20303474382774922,0.0,0.0,0.0094086021505376
2018-01-12,0.02629465891931505,0.025491019307481582,0.02651959848395602,0.02633764003349423,0.0485760162206508,0.23959670874893413,0.2813490114538708,0.276581217801502,0.15707366534783945,0.07368522523628078,0.0,0.0,-0.0051176209498447
2018-01-16,0.026112884758436917,0.026252116022976165,0.026710779673961176,0.026980793576102023,0.07653854417158698,0.31200628665933916,0.28102744268583413,0.4202718639438892,0.23182031829789987,0.17130840983691553,0.0,0.0,0.0114210763472185
2018-01-17,0.026601872273857043,0.026915464042657235,0.027548625526573424,0.02816987393436869,0.08720772570709123,0.339520693586991,0.28199752639409204,0.4748308609024889,0.25324548938363695,0.13252682916929662,0.0,0.0,0.0208771674452045
2018-01-18,0.027469931524221402,0.027462657759679484,0.02822398006231542,0.02773599652496101,0.06317088534429642,0.2717516358668295,0.281010951979781,0.34864378375023275,0.19230751331853088,0.08547520373869888,0.0,0.0,-0.0074619771863117
2018-01-19,0.027358012722688996,0.027179111924495226,0.028031021623531993,0.028648973077240986,0.049648332034124845,0.2339289566405407,0.2857531054508954,0.2862640432002979,0.1613214150697798,0.09487775995164908,0.0,0.0,0.0158197402846161
2018-01-22,0.028092370317531413,0.028379455960108584,0.029148149427014998,0.02890673695798926,0.07206419245510637,0.3010226093745185,0.2856179533599814,0.4027062255601762,0.22446361107179785,0.15999693050235597,0.0,0.0,0.004396885325288
2018-01-23,0.02986178904332459,0.02882218542206295,0.029452820646146717,0.029112747077105823,0.059433415034845324,0.26239612117227695,0.2757149258814462,0.3315126311215939,0.1895051537191558,0.09809882989671681,0.0,0.0,0.0034986965222103
2018-01-24,0.02895717465867895,0.027868824732360086,0.02818665783797178,0.027957080555232446,0.05641645862620534,0.25282745585470834,0.26420477154994715,0.30997455154863135,0.18393547428095267,0.11195517011374742,0.0,0.0,-0.0195584052246453
2018-01-25,0.027903835960587552,0.026948544390095402,0.026981683166305802,0.026575305366036014,0.08104952835640497,0.33479799484329575,0.25176540178171325,0.4329340202346223,0.2513826333639293,0.160680908438122,0.0,0.0,-0.0238515479654629
2018-01-26,0.026773881707084713,0.026086216836951694,0.026864892532305305,0.027448084821902995,0.043731831206203706,0.21130417364328347,0.253905967126136,0.23083607473154988,0.1493145483717051,0.06534541916320993,0.0,0.0,0.0154336207700817
2018-01-29,0.026498466311814798,0.027222141248606526,0.027299810697615848,0.02856682026144694,0.04725502282651074,0.22391601351837198,0.24825216440516953,0.24691204766929425,0.16145609914938247,0.12437474443974615,0.0,0.0,0.0194822524686415
2018-01-30,0.027381297842470908,0.02679433525166185,0.02795815442362299,0.02794552389001371,0.04675571441581787,0.22217742349690295,0.2336675688755848,0.2366705977282602,0.15945417908000373,0.11613355549139631,0.0,0.0,-0.0106128229336537
2018-01-31,0.02777689450113133,0.028107600172515252,0.02846949428639907,0.02936749617562312,0.07212707623314096,0.3189991679421462,0.21829536288515658,0.37136118180125377,0.2285788666991697,0.1674057401825622,0.0,0.0,0.0245503086138617
2018-02-01,0.028359523250943233,0.028682899748639103,0.02905167020762328,0.028519839905014263,0.037938737758040714,0.1940158604608162,0.22329204681926548,0.17720811867668051,0.13128494908147925,0.06567012635200195,0.0,0.0,-0.0142840813354387
2018-02-02,0.02793212863301073,0.027404456246141667,0.027677349116656584,0.027598823933451692,0.029582307458246443,0.16495290141655294,0.1915384753266773,0.13109055924523616,0.10869881217949229,0.09850186001093035,0.0,0.0,-0.0157451907590419
2018-02-05,0.026184492761207098,0.02616431630383578,0.026406108454829443,0.025820102417177027,0.04245664422242233,0.21927549332812868,0.1932456218967897,0.21699459996275836,0.1455165668261615,0.14961169110770023,0.0,0.0,-0.03089450051709
2018-02-06,0.024054780622874455,0.02479633201128015,0.02479820609586176,0.02596079225462248,0.05304167778603977,0.2639780583262281,0.1076954238290703,0.29886413009744894,0.17364938832349255,0.13928939544055935,0.0,0.0,0.0025215343536542
2018-02-07,0.026354749551010307,0.026418015209000643,0.026856260181096575,0.02780810006665181,0.08493120453417902,0.3905638475998725,0.1043090931904139,0.5914592514431134,0.2583681381267361,0.17572001995807665,0.0,0.0,0.0330253720014192
2018-02-08,0.02707583713135336,0.02685228804078284,0.023291606917255354,0.022821901488473358,0.14165230902163717,0.5751163340147303,0.19875853662908458,0.8487368878406059,0.39810944066960985,0.1932224984664403,0.0,1.0,-0.086291304347826
2018-02-09,0.02317345135801072,0.022270038109555152,0.0199336222970585,0.02201645216909813,0.18606071732155888,0.6909675497437056,0.34484396565631215,0.85438520265657,0.5059960421495471,0.15737675911467192,0.0,0.0,-0.0152555519074197
2018-02-12,0.022538994438361656,0.021788258914158743,0.02187844024584936,0.022905812927235467,0.07236026346123677,0.278444051813578,0.3348448618903368,0.35950592762708705,0.2033401104245204,0.034912523280855395,0.0,0.0,0.0171058290286884
2018-02-13,0.022353714990634623,0.022801562188317217,0.022937934410379945,0.024233824499979524,0.044085776267470914,0.2000123267830176,0.3484991665023571,0.24492582707466948,0.1367473192530071,0.07466331051345754,0.0,0.0,0.0251131898882116
2018-02-14,0.023325180203041234,0.023129878418530574,0.023955282389597307,0.024007715832656477,0.033751730725314386,0.17171465551777643,0.369382494757031,0.21389113028365714,0.11279189420839297,0.09592655782951004,0.0,0.0,-0.004171050131388
2018-02-15,0.02393610162527632,0.024448117827720533,0.024611848866826186,0.025976619861335093,0.06702095686227309,0.276980246330214,0.3682887307533743,0.3540438209918688,0.20160208355176154,0.19586153711753562,0.0,0.0,0.0364727071339814
2018-02-16,0.02527161591470335,0.02594046432869031,0.026175827791702383,0.026215290121287198,0.06243828119165437,0.26282242241830933,0.3623069063793938,0.331822978089504,0.19087608435055858,0.10986978258729163,0.0,0.0,0.0042656369269453
2018-02-20,0.0256003617456028,0.025562403215111305,0.026152215772219677,0.026094698832048242,0.03474687058198138,0.17783182159036048,0.38143469142662534,0.22400844143752716,0.11581489479996268,0.07122693179769665,0.0,0.0,-0.0021461146382901
2018-02-21,0.025860754482948913,0.025372129036237655,0.026434798327964353,0.02584849161651869,0.021355822497876542,0.13794183812879446,0.4098747064833569,0.18130469865309415,0.08224543545525548,0.08588584417764973,0.0,0.0,-0.0043910744690385
2018-02-22,0.025777378731471744,0.02665679064915581,0.026702401215435052,0.028004060911665123,0.08494085322430886,0.34854749406773555,0.4053770456541612,0.4329340202346223,0.26229067507109927,0.30178996423305926,0.0,0.0,0.0386138613861386
2018-02-23,0.027830475314392932,0.027908620639052622,0.028792699671361312,0.028988889773783298,0.06540122482977369,0.2857296941930578,0.40715875889512265,0.3573955682452982,0.20675019087088317,0.09090184092169913,1.0,0.0,0.0169858739925469
2018-02-26,0.028776902763593192,0.02857346100523465,0.02968208573854335,0.029888299806023887,0.04035144381694676,0.20802987190417976,0.4095538547025399,0.2568431506424182,0.13674403427545578,0.07685159597229907,0.0,0.0,0.0152535151256923
2018-02-27,0.029235844963165693,0.028737619120341337,0.029285251475624274,0.02881126885400842,0.04810737201635931,0.2348252164891267,0.4090433598021115,0.2880019862205946,0.16106792430207234,0.1338280361509451,0.0,0.0,-0.0179914386436125
2018-02-28,0.028621668631713778,0.02795015761666295,0.02796678677483172,0.027483257281264356,0.06967855155979791,0.3091120607299509,0.3998236211439531,0.37061634907826946,0.22163196042259048,0.15916280720146006,0.0,0.0,-0.0225904193715196
2018-03-01,0.027359765366113436,0.02686074467095501,0.02591025604569256,0.02545154528944045,0.08351310028408361,0.35576123021294515,0.39938195701661616,0.4241201663459747,0.25739058355709965,0.1384306971326992,0.0,0.0,-0.0353596523062257
2018-03-02,0.024350226228709453,0.024630432825255674,0.024708328086217896,0.026153235853699656,0.05311612733228062,0.24620437806243523,0.3893487963577049,0.2976848116193905,0.17445201783852313,0.07583656891045995,0.0,0.0,0.0126597769921131
2018-03-05,0.025253087969930654,0.025050030916445015,0.025778739636100695,0.025856782267653866,0.0315988520455093,0.17387697870548235,0.387433006506659,0.20911178697784125,0.11396599993484796,0.07760898183209373,0.0,0.0,-0.0052816980211537
2018-03-06,0.0254801804822123,0.024821204452962983,0.025395615578042548,0.024994303317742717,0.03943177082389607,0.20481463600036975,0.38971015791643515,0.24207063496989634,0.137127281656439,0.13627237732751082,0.0,1.0,-0.0154477507840869
2018-03-07,0.024093088400580175,0.024179495457545972,0.02450013608647788,0.02568091997084706,0.05166591202440539,0.2538623920122447,0.3904454283102403,0.29234684377133635,0.171842650670286,0.14381040397981934,0.0,0.0,0.0124908592321756
2018-03-08,0.025331706546398606,0.024312065571715457,0.025267653666007223,0.025145042429291428,0.027232439963269413,0.16357641064623163,0.4162659305597878,0.2068152194153063,0.1049859663021528,0.07148821961367774,0.0,0.0,-0.0096283623658777
2018-03-09,0.023869501175147415,0.02351440636694711,0.024606771013173982,0.024821707035019458,0.06013451399872227,0.2960482388108763,0.3721045367366327,0.35584383340574754,0.19875209177789283,0.2033887824764663,0.0,0.0,-0.005865998176846
2018-03-12,0.024622136337130476,0.026618487088964252,0.025305991461081298,0.027893518896529405,0.10688485019668191,0.45643252627145636,0.18859094086647907,0.726149835516107,0.3214577744879336,0.19650318262195032,0.0,0.0,0.05605809832518
2018-03-13,0.027344742708189634,0.026272013976322426,0.02695857893218831,0.02727875455326329,0.0679176882181547,0.30800265025834883,0.18686873756475295,0.4465892868226677,0.20908225118416598,0.07302471246845482,1.0,0.0,-0.010623426239472
2018-03-14,0.025982688389763867,0.025391529540750263,0.024870819403088155,0.024731263568090245,0.1018548080798556,0.41767506599965065,0.21018265249421927,0.6429147787226118,0.29610924521344556,0.17031098165103145,0.0,0.0,-0.0444945654320228
2018-03-15,0.02475083044001115,0.02423744824666697,0.02439197780368612,0.024558918517219558,0.07807384338333444,0.330085568418782,0.19732133574719032,0.47241015455279,0.23212746369894496,0.0892063239895986,0.0,0.0,-0.0031503584336381
2018-03-16,0.02417996943890623,0.023333832440329768,0.024048207111432483,0.023846927447004528,0.07048597601434652,0.3024299171023841,0.19767660291455305,0.4202718639438892,0.2196817787496445,0.10630878480395727,0.0,1.0,-0.013055876756946
2018-03-19,0.02260083771348136,0.022230988376113103,0.022457315562199646,0.022542280436550516,0.09366411008404883,0.383247388262848,0.20894728351467137,0.5544658928682267,0.2989669019349339,0.15254753242355074,0.0,0.0,-0.0242399630309056
2018-03-20,0.022328677227428265,0.021484815125628217,0.02230320270385551,0.022038058108420105,0.047545704311256515,0.21636072276037766,0.1982236641631863,0.25504313822853947,0.16665567111680754,0.05949609186042476,0.0,0.0,-0.0096010332950632
2018-03-21,0.021557514120672503,0.02251130079387859,0.022545162430382633,0.02303971950466123,0.0677923275890357,0.28912726376233966,0.16183226083995053,0.37347154118304254,0.22346224041491458,0.15685545187016597,0.0,0.0,0.0192577994812422
2018-03-22,0.022165180633690763,0.021911128776071914,0.022204946235685537,0.021795368138826703,0.05052099140019799,0.22822525141501204,0.16274892900034058,0.26230525727763637,0.17119633133707074,0.09001190857272959,0.0,0.0,-0.0234717088427637
2018-03-23,0.0217245160012589,0.0207155105043783,0.020896637242197376,0.020529159601817608,0.07960148332559738,0.3336834482121027,0.16491745684633172,0.4641549252063807,0.2539169935447454,0.17216631540261554,0.0,0.0,-0.024458064610054
2018-03-26,0.021071781514469198,0.020048929067278464,0.01935804758558215,0.02097132766236047,0.10876925656039997,0.4303819248271681,0.17411604438150893,0.628266401837254,0.3303121577292921,0.15810148399746896,0.0,0.0,0.0087550428549399
2018-03-27,0.02051444090549571,0.019498501932837444,0.01695800005687196,0.016784046375390126,0.20197000570839385,0.6718533318267266,0.33389306135618135,0.8819440134069889,0.5512452391778468,0.2211766481624792,0.0,0.0,-0.0821896867156179
2018-03-28,0.01393451673486536,0.013597017694752463,0.012712914403636554,0.0131997215346146,0.3228512010454586,0.8766397189493471,0.6202893043431501,0.9074545341692011,0.7729371504407483,0.19860157111983237,0.0,0.0,-0.0766548463356972
2018-03-29,0.012583979787514517,0.01397507880833147,0.012054316784946804,0.014598329257933966,0.22399017940584076,0.5614592856629241,0.6496216099948019,0.6295077897088945,0.5102613117517609,0.0730987545862116,0.0,0.0,0.0323939646092881
2018-04-02,0.012545672009808797,0.012212866315102992,0.011441673741809426,0.012312119399445334,0.23998273408950382,0.5900009245087263,0.6564899890659449,0.6215008379368133,0.5126960276135213,0.1269746216281307,0.0,0.0,-0.0512907225791906
2018-04-03,0.014809085803663375,0.014371296804338945,0.01311736544703393,0.014832728576392194,0.28627772807303237,0.6694187921807104,0.6600559250031368,0.6581217801502078,0.5629416754973251,0.14398211193170496,0.0,0.0,0.0596067015209125
2018-04-04,0.011964795903421335,0.0168620231144575,0.0126959035939017,0.018083668748792518,0.30412084184097954,0.6987128784065575,0.6571607306099768,0.6417975296381354,0.5520062589772278,0.12597116860182958,0.0,0.0,0.0725527465195427
2018-04-05,0.018067249929706482,0.019828310509551767,0.018823095703323356,0.021229091543108744,0.2909695415516895,0.655746335350132,0.6381171915610604,0.5882937123704302,0.4938287590477179,0.11093617934110761,0.0,0.0,0.0654493368811194
2018-04-06,0.020013685641368597,0.02032924148504395,0.02005879138958512,0.02015381921406134,0.1960061024121872,0.383555557838293,0.577806736094929,0.4257339705791074,0.3169121868013435,0.07067613454483362,0.0,0.0,-0.0209996418285389
2018-04-09,0.0199085270359019,0.02036555524990088,0.01899421937140234,0.01853940332937476,0.14055414882541606,0.25388807281019843,0.5448898528383731,0.32735398175159824,0.21656433505347536,0.0787651169984372,0.0,0.0,-0.0322051991399917
2018-04-10,0.019674674327554532,0.019967596182975608,0.019750819565579468,0.021058253883353556,0.15368524745233492,0.28448674357209613,0.5313846815680511,0.3455403140711315,0.22943980456573557,0.12909663384238482,0.0,0.0,0.0519194021967096
2018-04-11,0.019970370311021595,0.020279496601678295,0.02076283579846202,0.02042690823781708,0.09364124078944867,0.15203032388622395,0.5186237430317805,0.24014648376885359,0.1300070928140295,0.06618667714354706,0.0,0.0,-0.0123712050725387
2018-04-12,0.020234017957584522,0.01944527490763619,0.019750819565579468,0.019279532367078876,0.09577462314692954,0.15757994432403,0.5211901987847067,0.24455341071317732,0.13131697761260425,0.11978302329980195,0.0,0.0,-0.0227644302661749
2018-04-13,0.02044759007773474,0.01944527490763619,0.020140037048020247,0.020328174119752677,0.09100092692307488,0.146716966789592,0.5149620893007583,0.23462230774005338,0.12095615841585244,0.11125026378495381,0.0,0.0,0.021290161333925
2018-04-16,0.019679681880195806,0.018733923075507263,0.018960197751932632,0.018798925833091104,0.07423663979980459,0.10741507360116698,0.5129620534513972,0.20513934578859164,0.09437767879653755,0.09572250599749083,0.0,0.0,-0.0304004954376781
2018-04-17,0.01798888173087058,0.017492042062283584,0.017860080758184488,0.018209284675083107,0.08545315616894417,0.14252586056353955,0.5167513309075266,0.22562224567065978,0.11264434396671444,0.1336644141690929,0.0,0.0,-0.0120892139693005
2018-04-18,0.018357687982900214,0.01883017942481981,0.018816494493575496,0.01915743368672443,0.07795344726300762,0.12303670299643543,0.49926831454229326,0.20756005213829062,0.10057889516897515,0.10709851454388551,0.0,0.0,0.0196774647667014
2018-04-19,0.018357687982900214,0.018957775050652725,0.01888250659105404,0.02028445977740355,0.07003360888806227,0.10166257485952612,0.49803222857552565,0.19328409161442492,0.08944802248457635,0.10582378515038558,0.0,0.0,0.0229384303077717
2018-04-20,0.01904046778553754,0.018787150100708517,0.01908562073714186,0.018636378824471084,0.06218888922812027,0.07973887764640608,0.4909663195253545,0.17714604928309852,0.07772256886339506,0.10507289977630403,0.0,0.0,-0.0327913103027697
2018-04-23,0.018392740851389106,0.017400760201307593,0.017829613636271308,0.01748573693964934,0.0497343835198564,0.04420949367738758,0.5079664449981179,0.16119421513251814,0.058795896953539206,0.09642344861548377,0.0,0.0,-0.0236701069289327
2018-04-24,0.0173429074401466,0.016649612462486137,0.0171745705151381,0.01750081085080421,0.06316177922343348,0.10013970354086843,0.5296617612791051,0.1916702873812923,0.08104970362658785,0.14277603400927288,0.0,0.0,0.0003176065172857
2018-04-25,0.017092529808083037,0.016329752862444948,0.01696967912027201,0.017037036850939373,0.034817047395245326,0.01519789622903156,0.5855225940597609,0.1638631990565452,0.036348550353094033,0.07049665771977867,0.0,0.0,-0.0097685912802357
2018-04-26,0.01629958384733775,0.016434217117512837,0.01684273277896712,0.017839220156231038,0.04062320319850912,0.0411355021623232,0.5940135152090914,0.18558748681025386,0.04634692702668744,0.13064438363583583,0.0,0.0,0.0170632778807974
2018-04-27,0.017404750715266298,0.017873336593281355,0.018083506318881087,0.019278778671521134,0.04076924023810788,0.04182631562727934,0.6347322948968435,0.20141518217367016,0.04685253982145601,0.11743048166538007,0.0,0.0,0.0301071878940731
2018-04-30,0.01878007504819144,0.01857971393707371,0.019551006024365575,0.019249384544769134,0.03845562089157084,0.033826747064684914,0.6666518489307928,0.21153249332754018,0.044258776296587504,0.1121601732363588,0.0,0.0,-0.0005967865340474
2018-05-01,0.018763299746843178,0.018926435774132364,0.01967287451201826,0.020257829201029955,0.04519418198001543,0.06980811307768953,0.6499474806861567,0.2341878219849792,0.0571397207714332,0.13201994983210516,1.0,0.0,0.0204865949074429
2018-05-02,0.019608073877425625,0.01992630792978212,0.0204454699451998,0.020463839320146504,0.1188609635394922,0.3938946470944744,0.536248364372905,0.41493389609583514,0.18361163024402183,0.2660395124889393,0.0,0.0,0.0041010867879986
2018-05-03,0.01630634404340346,0.01680730374275528,0.016627939569479257,0.01766662387350778,0.26097613162061245,0.7577119436255124,0.4911115094373443,0.8129849171373595,0.430140709275928,0.26526199097827713,0.0,0.0,-0.0554573211733003
2018-05-04,0.01700915405660588,0.018269803313705663,0.017354072641743205,0.019281290990046954,0.11206162112892228,0.3014206617428017,0.45450644392263706,0.4237477499844826,0.18307398891812826,0.03686774254461672,0.0,0.0,0.0338917804390586
2018-05-07,0.01942930424813225,0.01977856562618611,0.02000293499941097,0.02073516972093417,0.11390754124597437,0.3057838293151445,0.44873720625929836,0.4350443796164111,0.19495274149170286,0.11913138924416952,0.0,0.0,0.0295164745486074
2018-05-08,0.01997938390577589,0.020075542579879094,0.02065112301811372,0.020601011911655823,0.06731060746541175,0.1936691696884405,0.4427844198677159,0.30351933461610076,0.12164134998342457,0.0669079139608395,0.0,0.0,-0.0026455681778772
2018-05-09,0.019915036854335554,0.019952672717965917,0.020828847895940562,0.02141852035995495,0.0638748689681091,0.18558485449259865,0.45158579648317765,0.2973744646514803,0.1285923624819429,0.11169927294445527,0.0,0.0,0.0161638841008778
2018-05-10,0.021098571921100002,0.02094433696786033,0.02151638928044783,0.02111201749980593,0.0625895947173738,0.18235934626960737,0.4607969312946997,0.2985537831295388,0.1406003241725347,0.11501864291737995,0.0,0.0,-0.0059638162557988
2018-05-11,0.021131872146164455,0.02026283206575079,0.020664833222974653,0.020448765408991633,0.046110545300537986,0.13954175184131334,0.4789295380809837,0.253801750356899,0.11302540136266345,0.08985114046265386,0.0,0.0,-0.0129827339473905
2018-05-14,0.020400769460538853,0.019609433022742862,0.019401971019673635,0.018926300382349756,0.09031561672486493,0.2744943450882906,0.47543960278908026,0.39147166532182975,0.2211630298771446,0.20544848515693365,0.0,0.0,-0.0301932668018553
2018-05-15,0.01734466008357104,0.01662822216263891,0.017519864563487385,0.017621402140043166,0.12816608072388508,0.37812920523066484,0.479020595457886,0.5008379368133573,0.31441505636610856,0.16568961195429813,0.0,0.0,-0.0266842026848603
2018-05-16,0.017147612887137027,0.0169348993685882,0.017699366690092505,0.018006791801902684,0.0629703788717107,0.19940369187151386,0.4849317965907258,0.3017813915958041,0.16080156737228898,0.053073294878996646,0.0,0.0,0.0080969950330689
2018-05-17,0.017493134019384734,0.016997577921628922,0.018107118338363794,0.01768169778466265,0.04171849682043671,0.14716381267398737,0.5012009535930022,0.2420085655763143,0.11289756098629262,0.08209320713512339,0.0,1.0,-0.0067753302580804
2018-05-18,0.017284569451875797,0.016245186560723334,0.01641974756973924,0.016388858671279947,0.08972358322645754,0.2829510318544619,0.4923866712075857,0.3840233380919868,0.23149839049787396,0.2186627042242535,0.0,0.0,-0.0271280437338226
2018-05-21,0.016730233374487067,0.01737936990146036,0.017655189363318398,0.01767340713352747,0.12245888503349465,0.36720972994072865,0.47687035078599715,0.47178946061696975,0.30574326312697564,0.1593276975707685,0.0,0.0,0.0277056793120452
2018-05-22,0.01780385266077562,0.016800588183500918,0.016321744994251874,0.01608562182521448,0.11844361925938683,0.3554402202385232,0.46666618867518683,0.4504996586183353,0.2917443312921761,0.11302806735327653,0.0,0.0,-0.0333227881472108
